id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
33405270,201#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69904,139.77719,Private room,,1,115,2025-09-10,1.47,10,109,38,Hotels and Inns Business Act | 東京都千代田区保健所 |  30千千保生環き第86号
33405625,202#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69907,139.77718,Private room,13146,1,155,2025-09-24,2.00,10,189,40,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33405880,204#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69904,139.77719,Private room,,1,139,2025-09-26,1.79,10,91,43,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33406211,203#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69907,139.77718,Private room,,1,132,2025-09-22,1.69,10,82,51,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33406515,302#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69907,139.77718,Private room,,1,162,2025-09-24,2.09,10,191,55,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33406665,301#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69907,139.77718,Private room,,1,162,2025-09-23,2.10,10,307,64,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33406847,401#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69907,139.77718,Private room,10079,1,158,2025-09-20,2.04,10,57,54,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33406960,402#JR秋葉原 徒歩3分/無料Wi-Fi/エレベーター/ダブルベッドルーム/専用バスルーム/,251263864,Marutomo,千代田区,35.69907,139.77718,Private room,12203,1,149,2025-09-17,1.92,10,81,63,Hotels and Inns Business Act | 東京都千代田区保健所 | 30千千保生環き第86号
33812078,Akihabara station 3-mins Near Tokyo Sta free wifi,251691547,Mickey,千代田区,35.69935264773953,139.7765225012435,Entire home/apt,31350,1,86,2025-08-16,1.19,1,324,19,M130011071
34866457,Standard Capsule Room for Female Only,260764402,Glansit Akihabara,千代田区,35.70218,139.77274,Shared room,,1,2,2020-01-09,0.03,4,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第31号
34866505,Private Capsule Room for Female Only,260764402,Glansit Akihabara,千代田区,35.70252,139.77137,Private room,,1,5,2020-01-11,0.07,4,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第31号
34866556,Twin Capsule Room for Male Only,260764402,Glansit Akihabara,千代田区,35.70057,139.77106,Private room,13464,1,17,2025-07-17,0.23,4,174,13,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第31号
34866573,Twin Capsule Room for Female Only,260764402,Glansit Akihabara,千代田区,35.70056,139.77321,Private room,,1,1,2025-04-19,0.18,4,156,1,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第31号
36017124,Semi-Double Room (Breakfast Included),170132782,Sakura Hotel Jimbocho,千代田区,35.69433,139.75713,Private room,,1,5,2025-06-12,0.07,6,243,2,Hotels and Inns Business Act | 東京都千代田保健所 | 14千千保衛環き第65号
37667914,上野秋葉原中心. 温馨Share room有锁可寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,150299734,Minami,千代田区,35.70482,139.77239,Private room,7112,1,253,2025-09-13,3.44,13,205,42,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
38004357,上野秋葉原中心温馨share room，可寄存行李，免费Wi-Fi。附近大量餐厅购物出行方便,150299734,Minami,千代田区,35.70507,139.77273,Private room,6678,1,216,2025-09-14,2.92,13,188,55,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
38004896,上野秋葉原温馨share-house，房间有锁可寄存行李，免费Wi-Fi，附近大量餐厅购物出行方便！,150299734,Minami,千代田区,35.7032,139.77256,Private room,5890,1,219,2025-09-13,2.97,13,204,51,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
38838852,"MANGA ART HOTEL, Tokyo 漫泊 【Lower Bed, For woman】",297354724,Manga Art Hotel,千代田区,35.6945,139.76567,Shared room,4977,1,161,2025-09-20,2.21,4,349,51,Hotels and Inns Business Act | 千代田区千代田保健所長 渡部裕之 | 30千千保生環き第79号
38839254,"MANGA ART HOTEL,Tokyo 漫泊 【Lower Bed, For Man】",297354724,Manga Art Hotel,千代田区,35.69487,139.76488,Shared room,4636,1,332,2025-09-22,4.58,4,351,78,Hotels and Inns Business Act | 千代田区千代田保健所長 渡部裕之 | 30千千保生環き第80号
40038086,神田・秋葉原ドミトリーホステル/駅から2分/女性専用部屋もあります,308803109,Bnb,千代田区,35.69439,139.76538,Shared room,9000,1,19,2025-06-08,0.50,1,179,5,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第10号
40350369,5mins->Akihabara Sta/Economy Double+Wi-Fi,310824103,秋葉原,千代田区,35.69584,139.77373,Private room,,1,16,2025-02-16,0.34,3,75,1,Hotels and Inns Business Act | 千代田区千代田保健所長　渡部　裕之 | 31千千保生環き第110号
40351187,5mins->Akihabara Sta/Family Suite+Wi-Fi,310824103,秋葉原,千代田区,35.69584,139.77373,Private room,,1,294,2025-08-11,5.22,3,76,11,Hotels and Inns Business Act | 千代田区千代田保健所長　渡部　裕之 | 31千千保生環き第110号
40602481,5mins->Akihabara Stat/Triple Room+shower+Wi-Fi,310824103,秋葉原,千代田区,35.69584,139.77373,Private room,,1,9,2025-09-18,0.30,3,54,4,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第110号
41039231,Bamboo Room_東京駅から電車で5分のデザイナーズホテル✩グループ宿泊に最適✩アクセス良好✩,313297342,強,千代田区,35.69394,139.78018,Entire home/apt,21600,3,69,2025-08-02,1.09,9,138,20,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第79号
42007048,"QY43 JR Train station 5-min walk, airport directly",279064316,Na,千代田区,35.6978,139.78069,Entire home/apt,14550,1,75,2025-08-13,1.10,38,166,20,M130019304
42103896,Family Room  New hotel Okachimachi STA ３min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,57,2024-06-08,1.32,9,180,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42387484,Real Life KUDANSHITA chic 2-bedroom/6pax/3mins sub,211851828,Tien Yao,千代田区,35.69816,139.75092,Entire home/apt,57793,1,66,2025-09-19,1.07,18,77,18,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環第36号
42389193,Real Life KUDANSHITA Posh 1-bedroom/5pax/3mins sub,211851828,Tien Yao,千代田区,35.69652,139.75275,Entire home/apt,36258,1,91,2025-09-07,1.54,18,59,22,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第36号
42486194,Tiger Room_東京駅から電車で5分のデザイナーズホテル✩グループ宿泊に最適✩アクセス良好✩,313297342,強,千代田区,35.69394,139.78018,Entire home/apt,16758,2,52,2025-08-22,0.79,9,141,11,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第79号
42542871,有人家 Akihabara 301 A Stylish Private APT nr Sta.,73463626,Rui,千代田区,35.69616,139.78074,Entire home/apt,33108,1,87,2025-07-22,1.56,47,59,31,M130019836
42795541,Deluxe Twin Room  NEW Hotel Okatimati  sta 3 min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,61,2025-04-29,1.38,9,128,3,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42796389,Standard Twin Room  NEW Hotel Okatimati  sta 3 min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,34,2024-04-10,0.80,9,155,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42796740,Twin Room NEW Hotel Okatimati sta 3 min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,52,2025-06-16,1.23,9,110,10,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42796828,Deluxe Twin Room  NEW Hotel Okatimati  sta 3 min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,21,2023-05-04,0.48,9,180,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42796851,Standard Twin Room NEW Hotel Okatimati  sta 3 min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,15,2023-04-20,0.35,9,180,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42796991,Twin Room  NEW Hotel Okatimati  sta 3 min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,1,30,2024-03-18,0.68,9,180,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
42797086,Standard DoubleRoom New hotel Okachimachi STA ３min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,3,63,2023-11-24,1.43,9,180,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
