id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
23835331,[M]B room for3/ 2 min!/ /Free Wifi /nearHANEDA,40176986,Tomoko,大田区,35.58958,139.68186,Private room,8060,2,25,2025-08-26,0.28,7,269,6,M130000045
24324777,[M]C for3/ 2 min /Self check-in / 3 p/Free WIFI,40176986,Tomoko,大田区,35.5913,139.68173,Private room,9264,2,31,2024-11-03,0.35,7,264,3,M130000045
24678770,品川駅・羽田空港から30分。和のしつらえと木の温もり、オニタビハウス。,128815428,Tanaka,大田区,35.57188,139.72341,Private room,7200,2,217,2025-09-18,2.43,1,13,38,Special Economic Zoning Act | 30健生発第10028号
25920125,[FemaleDorm]Gathering Manga Lovers@Guesthouse,86175034,俊行 Toshiyuki,大田区,35.55262,139.73989,Shared room,5928,1,39,2025-08-21,0.44,4,82,4,Hotels and Inns Business Act | 大田区保健所 | 保生環第0508号
25924246,[MaleDorm]Manga&GameOtaku@Guesthouse,86175034,俊行 Toshiyuki,大田区,35.55271,139.73965,Shared room,5878,1,32,2024-12-03,0.36,4,82,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0508号
25955272,[TripleRoom]Manga&GameOtaku@Guesthouse,86175034,俊行 Toshiyuki,大田区,35.55281,139.74126,Shared room,16400,1,4,2024-04-03,0.05,4,78,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0508号
26308123,"E!2 min fr sta/near HND, Self Check In/Japan Airt",40176986,Tomoko,大田区,35.58971,139.67999,Private room,14290,2,7,2025-04-06,0.08,7,263,3,M130000045
26979300,130sqmBigHouse/Haneda12min/JRKamata5min/WIFI/4BD,169583536,Liang,大田区,35.56703,139.7151,Entire home/apt,35703,2,77,2025-09-28,0.88,1,135,9,Special Economic Zoning Act | 31健生発第11673号
29018139,"302 | 6 min to Shinagawa, 20 min to Shibuya",9203725,DeepTokyo,大田区,35.59041,139.72779,Private room,9243,2,12,2025-07-30,0.40,6,169,6,M130032025
29260036,90 sec to station. Easy access to the city center!,54795673,Terminal A01,大田区,35.58764,139.7085,Entire home/apt,15177,2,180,2025-09-15,2.25,1,78,34,Special Economic Zoning Act | 30健生発第12245号（大田区）
29635835,Near Haneda Airport! Shinagawa/Yokohama/Max4/#A,135149219,拓也,大田区,35.55015,139.75141,Private room,11015,1,84,2025-09-13,1.03,4,337,15,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29637766,Near Haneda Airport! Shinagawa/Yokohama/Max4/#B,135149219,拓也,大田区,35.54843,139.74973,Private room,10602,1,43,2025-05-18,0.51,4,341,7,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29637940,Near Haneda Airport! Shinagawa/Yokohama/Max6/#C,135149219,拓也,大田区,35.54943,139.7518,Private room,14651,1,171,2025-09-09,2.06,4,323,34,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29638034,Near Haneda Airport! Shinagawa/Yokohama/Max4/#D,135149219,拓也,大田区,35.54798,139.75175,Private room,10424,1,72,2025-09-26,0.89,4,334,12,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29927830,Haneda Homestay. Twin room.,40468635,Clint,大田区,35.55162,139.73557,Private room,6300,3,18,2025-05-12,0.23,3,149,7,M130006683
30171315,5minwalk Sta/6min HNDairport/2Bath,59551877,Lei,大田区,35.552146911621094,139.7288818359375,Entire home/apt,32436,3,198,2025-09-18,2.41,14,211,40,Special Economic Zoning Act | 30健生発第12081号
30801311,8 min to Kamata st fm Haneda by train/Whole house,230434710,Koji,大田区,35.55671,139.72094,Entire home/apt,12678,2,67,2025-08-31,0.83,1,207,13,Special Economic Zoning Act | 30健生発第12116号
31774199,【8 person】Family Room（A type）,82937453,Beagle Tokyo,大田区,35.55049,139.74107,Private room,54015,1,22,2025-02-09,0.29,7,352,2,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
31980137,【5 person】Family Room（B type）,82937453,Beagle Tokyo,大田区,35.55049,139.74107,Private room,34065,1,19,2025-03-09,0.24,7,330,6,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
32037125,【6 person】Family Room（C type）,82937453,Beagle Tokyo,大田区,35.55049,139.74107,Private room,40715,1,10,2025-04-18,0.13,7,347,3,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
32417715,ワンフロア貸切,221133218,Wei,大田区,35.60662,139.69409,Entire home/apt,14143,2,17,2025-04-16,0.21,1,32,1,M130008912
32704028,【東京羽田别墅B】車站步行5分鐘／羽田機場電車15分鐘／直達淺草・橫濱・成田／最多11人,36589522,啟維Kei,大田区,35.55967,139.72907,Entire home/apt,24716,2,43,2025-09-17,0.55,2,294,27,M130013835
32720971,"[M]6 Bed rooms, 16 people or more 150m2, Near",40176986,Tomoko,大田区,35.59158,139.67985,Entire home/apt,52543,2,16,2023-01-27,0.20,7,349,0,M130000045
32726005,Max 11 people 90m2 Spacious 3 Bedroom House,242854489,Yume Corporation,大田区,35.55637,139.72667,Entire home/apt,18515,2,135,2025-09-08,1.71,3,89,26,Special Economic Zoning Act | 30建生発第12588号
32925457,【東京羽田别墅】車站步行5分／靠近羽田／直達淺草・橫濱・成田／最大11人,36589522,啟維Kei,大田区,35.5566,139.72995,Entire home/apt,19801,2,81,2025-09-23,1.07,2,294,19,M130039612
33368225,"Next to Haneda Airport, 5 min walk from station",148075999,Aya,大田区,35.54682,139.74915,Entire home/apt,8330,1,74,2025-09-15,0.93,1,254,10,M130015131
34002134,Haneda Homestay. Loft room,40468635,Clint,大田区,35.55042,139.73605,Private room,5400,6,22,2025-06-22,0.29,3,141,9,M130006683
35242644,【Monthly】Near Haneda! 7PPL! 2LDK 49㎡! 1 min to STN,265340936,Plays,大田区,35.56136703491211,139.7002716064453,Entire home/apt,9000,30,70,2025-08-13,0.91,2,214,5,M130017075
35942224,【Bunk bed】Cradle Male,82937453,Beagle Tokyo,大田区,35.550488,139.741074,Shared room,6515,1,24,2025-06-11,0.33,7,361,12,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
35942999,【Bunk bed】Cradle Female,82937453,Beagle Tokyo,大田区,35.550488,139.741074,Shared room,6515,1,163,2025-09-14,2.18,7,361,58,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
35943414,【Single bed】Comfort Cradle Male,82937453,Beagle Tokyo,大田区,35.550488,139.741074,Shared room,7465,1,18,2025-04-08,0.25,7,361,5,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
35949925,【Single bed】Comfort Cradle Female,82937453,Beagle Tokyo,大田区,35.550488,139.741074,Shared room,7465,1,29,2025-05-22,1.22,7,361,7,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
36036491,羽田空港近く。駅近い。広い部屋で長期滞在にも最適。delamoroom305は大荷物でも安心｡,271108573,Kazunori,大田区,35.5482,139.7467,Private room,7074,2,77,2025-07-26,1.43,2,87,18,Special Economic Zoning Act | 31 健生発第 11406 号
36531960,The Owl House,274421264,Owl House,大田区,35.552,139.71963,Entire home/apt,7972,2,51,2025-09-05,0.68,1,303,18,Special Economic Zoning Act | 31健生発第10781号
36643765,[2BR] Direct HND&Tokyo sta./faced Park/Free WIfi,275420344,宜恭,大田区,35.58686065673828,139.7314453125,Entire home/apt,25732,2,122,2025-08-06,1.63,2,236,8,Special Economic Zoning Act | 7健生発第10195号
37253894,羽田空港に近い。駅近く。広い部屋で快適に滞在。delamoroom401は深夜早朝便でも安心。,271108573,Kazunori,大田区,35.5482,139.7467,Private room,7160,1,134,2025-09-12,1.88,2,81,40,M130020135
37514720,SG HOUSE Tokyo Ota RoomA /Zoshiki station 2minute,283157058,YUMIKO&YASUTAKA(Yas),大田区,35.55105,139.71376,Entire home/apt,9940,2,107,2025-09-15,1.48,4,138,20,Special Economic Zoning Act | 31健生発第11404号
37587973,羽田空港直通6分！大鳥居駅徒歩5分｜キッチン・洗濯機完備｜長期滞在歓迎｜101,139071677,Minako,大田区,35.553673,139.735477,Entire home/apt,10032,1,67,2025-09-21,0.94,5,337,15,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37589313,羽田空港直通6分！大鳥居駅徒歩5分｜キッチン・洗濯機完備｜長期滞在歓迎｜201,139071677,Minako,大田区,35.553673,139.735477,Entire home/apt,9692,1,34,2025-09-06,0.48,5,338,6,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37589713,羽田空港直通6分！大鳥居駅徒歩5分｜キッチン・洗濯機完備｜長期滞在歓迎｜202,139071677,Minako,大田区,35.553673,139.735477,Entire home/apt,9662,1,64,2025-08-10,0.88,5,342,14,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37643074,羽田空港直通6分！大鳥居駅徒歩5分｜非対面チェックインで安心安全｜長期滞在歓迎｜203,139071677,Minako,大田区,35.553673,139.735477,Entire home/apt,9752,1,32,2024-10-31,0.45,5,340,1,Hotels and Inns Business Act | 東京都　大田区保健所 | 第保生環第0076号
37643690,羽田空港直通6分！大鳥居駅徒歩5分｜キッチン・洗濯機完備｜長期滞在歓迎｜102,139071677,Minako,大田区,35.553673,139.735477,Entire home/apt,9843,1,30,2025-09-24,0.41,5,326,6,Hotels and Inns Business Act | 東京都大田区保健所長　西田みちよ | 保生環第0076号
37929867,6min HND airport/7min Sta./2Toilet/Wi-Fi,59551877,Lei,大田区,35.5623893737793,139.72848510742188,Entire home/apt,25650,3,129,2025-08-07,1.76,14,297,27,Special Economic Zoning Act | 5健生発第11329号
38076247,Haneda Homestay. Double room.,40468635,Clint,大田区,35.55261,139.73472,Private room,4950,6,19,2025-06-30,0.27,3,109,9,M130006683
38224427,Tokyo Vintage Designer's house : 11 min to Haneda,187036559,Mizuki,大田区,35.57621,139.73377,Entire home/apt,8820,3,39,2025-07-01,0.62,1,25,10,M130022934
38733282,6min from Sta. | 2LDK | Long-term stay | Worcation,296207806,祐介,大田区,35.57497,139.72952,Entire home/apt,12909,2,133,2025-09-06,1.84,1,323,13,Special Economic Zoning Act | 31健生発第11500号
39020842,SG HOUSE Tokyo Ota RoomB /Zoshiki station 2minute,283157058,YUMIKO&YASUTAKA(Yas),大田区,35.55103,139.715,Entire home/apt,7700,2,98,2025-09-15,1.36,4,137,22,Special Economic Zoning Act | 31健生発第11404号
39170202,人が少ない静かな住宅街_羽田空港アクセス抜群、伝統の和室とモダンな洋室両方楽しめる,300489871,立東,大田区,35.580621199433004,139.72964134295896,Entire home/apt,39909,2,66,2025-08-02,0.92,1,143,14,Special Economic Zoning Act | 31健生発第　11585号
39178907,[3BR] Direct HND&Tokyo sta./faced Park/Free WIfi,275420344,宜恭,大田区,35.586605072021484,139.73141479492188,Entire home/apt,31543,2,47,2025-08-30,0.65,2,205,8,Special Economic Zoning Act | 7健生発第10195号
39187364,"Japanese traditional home, easy access Every TOKYO",57032843,Aki,大田区,35.57385,139.73288,Entire home/apt,65000,2,12,2021-12-27,0.17,1,364,0,Special Economic Zoning Act | 31健生発第11444号
39731737,"Near from Haneda/Keikyu/JRkamata ""YU'S HOUSE""",261941361,ラクスマン,大田区,35.5614,139.72012,Entire home/apt,33576,2,10,2024-04-12,0.14,1,301,0,Special Economic Zoning Act | 31 健生発第　11609 号
39761312,1min ->Omorikaigan Sta./Double room smoking/WiFi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58793,139.73563,Private room,,1,6,2023-06-23,0.09,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39761661,1min -> Omori Coast Station Double Smoking/WiFi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58624,139.7369,Private room,,1,1,2022-11-15,0.03,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762120,"1 min > OmoriCoast Station Superior Twin, Smoking/",302841604,Tmark City Hotel Tokyo Omori,大田区,35.58822,139.73666,Private room,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762160,"1 min > OmoriCoast Station Superior Twin, Non Smok",302841604,Tmark City Hotel Tokyo Omori,大田区,35.58642,139.73534,Private room,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762274,1 min > OmoriCoast Station No-type Smoking Wi-Fi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58635,139.73525,Private room,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762334,1min > OmoriCoast St No-type room NoSmoking/Wi-Fi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58617,139.73723,Private room,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39957415,【大田区】スカイツリー・浅草直通 | 羽田空港4分 | 渋谷30分 | 大鳥居駅 徒歩9分|最大5名,70095678,Michiya,大田区,35.54687,139.74193,Entire home/apt,11875,3,118,2025-08-06,1.68,1,298,36,Special Economic Zoning Act | 31健生発第11849号
40094177,2 min walk Sta./11 min HNDairport/1st Floor/Wi-Fi,59551877,Lei,大田区,35.57256317138672,139.7323455810547,Entire home/apt,14250,3,140,2025-09-25,1.96,14,226,41,Special Economic Zoning Act | ５健生発第10718号
40108720,2 min walk Sta./11 min HNDairport/2nd Floor,59551877,Lei,大田区,35.572540283203125,139.7323455810547,Entire home/apt,13300,3,101,2025-08-27,1.42,14,250,31,Special Economic Zoning Act | ５健生発第10718号
40183055,"The House in very local town,13mins to Shinagawa",305151646,Shoto,大田区,35.54977,139.72092,Entire home/apt,15213,6,70,2025-09-08,1.02,5,328,14,Special Economic Zoning Act | 31健生発第10338号
40185104,"The House in very local town,13mins to Shinagawa",305151646,Shoto,大田区,35.55159,139.71965,Entire home/apt,17561,6,66,2025-09-24,0.93,5,276,14,Special Economic Zoning Act | 31健生発第10337号
40848135,6min to Sta. Spacious Japanese style rooms PPX16！,317921012,Koji,大田区,35.57575,139.73159,Entire home/apt,,2,12,2020-04-01,0.17,1,0,0,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0376号
41387545,Homies House Kamata/ Near Haneda Airport /Max 9,559173768,森山,大田区,35.55949,139.72882,Entire home/apt,22050,2,66,2025-06-02,0.99,17,117,7,Special Economic Zoning Act | 31 健生発第 11763 号
41416329,1A｜8min from Haneda｜Family Room ｜70㎡ for 8｜Hammock,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,34,2025-08-06,0.51,22,123,2,Special Economic Zoning Act | 31健生発第12117号
41444730,2A｜8min from Haneda｜Scandinavian Style｜70㎡ for 8,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,28,2025-08-02,0.41,22,123,2,Special Economic Zoning Act | 31健生発第12117号
41445009,2B｜8min from Haneda｜2LDK｜Family Room｜70㎡ for 6,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,20,2024-11-04,0.31,22,113,1,Special Economic Zoning Act | 31健生発第12117号
41445172,3C｜8min from Haneda｜Newly Renovated Room｜70㎡｜2LDK,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,9,2023-12-30,0.16,22,106,0,Special Economic Zoning Act | 31健生発第12117号
41445375,4B｜8min from Haneda｜Family Room ｜70㎡ for 6｜2LDK,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,44,2025-09-15,0.66,22,117,5,Special Economic Zoning Act | 31健生発第12117号
41459852,Newly built/Close to Haneda/3 min walk from Sta.,245921103,"Sakura Stay,",大田区,35.55265,139.73987,Entire home/apt,12749,2,164,2025-09-23,2.38,4,15,38,Special Economic Zoning Act | 31健生発第12208号
41649580,1B｜8min from Haneda ｜California Style｜ 70㎡ for 6 ｜,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,42,2024-12-05,0.62,22,117,1,Special Economic Zoning Act | 31健生発第12203号
41649683,2C｜8min from Haneda｜Family Room｜70㎡ for 6,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,43,2024-09-19,0.64,22,117,0,Special Economic Zoning Act | 31健生発第12203号
41649781,2D｜8min from Haneda｜Modern Retreat｜70㎡ for 6,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,29,2024-08-05,0.43,22,121,0,Special Economic Zoning Act | 31健生発第12203号
41649828,3A｜8min from Haneda｜5Beds｜Scandinavian Style｜70㎡,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,27550,2,23,2024-08-22,0.33,22,114,0,Special Economic Zoning Act | 31健生第12203号
41649893,3B｜8min from Haneda｜Coffeehouse Vibe｜70㎡｜2LDK,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,13,2024-08-27,0.20,22,120,0,Special Economic Zoning Act | 31健生発第12203号
41649959,3D｜8min from Haneda｜Natural Modern Apartment｜70㎡,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,18,2024-10-26,0.27,22,126,1,Special Economic Zoning Act | 31健生発第12203号
41650035,4A｜8min from Haneda｜Tatami Room｜Family Room｜70㎡,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,15,2024-03-27,0.23,22,127,0,Special Economic Zoning Act | 31 健生発第12203号
41650090,5A｜8min from Haneda｜family Room｜2LDK｜3Beds｜70㎡,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,29929,2,30,2025-06-19,0.44,22,115,2,Special Economic Zoning Act | 31 健生発第12203号
41650186,5B｜8min from Haneda｜Modern Luxury Retreat｜2LDK｜70㎡,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,27550,2,26,2025-07-23,0.39,22,127,3,Special Economic Zoning Act | 31 健生発第12203号
41650228,5C｜8min from Haneda｜Natural Modern｜2LDK｜70㎡ for 8,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,34,2025-09-13,0.51,22,113,8,Special Economic Zoning Act | 31 健生発第12203号
41650279,6A｜8min from Haneda｜ Modern Luxury｜2LDK｜70㎡ for 6,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,17,2025-08-08,0.31,22,127,1,Special Economic Zoning Act | 31 健生発第12203号
41650362,6B｜8min from Haneda｜Spacious Living Room｜2LDK｜70㎡,325810805,Eims,大田区,35.55644354728098,139.7273737764405,Entire home/apt,28500,2,29,2025-08-10,0.44,22,112,3,Special Economic Zoning Act | 31 健生発第12203号
