id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
25787136,1 bed in a mixed dormitory with 24H Fitness Gym,141952115,Obi,中央区,35.69105,139.7809,Hotel room,5643,1,113,2025-09-28,1.32,4,339,31,Hotels and Inns Business Act | 東京都中央区保健所 | 28中保生環き　第151号
25789444,1 bed in a mixed dormitory with 24H Fitness Gym,141952115,Obi,中央区,35.69121,139.78073,Hotel room,,1,126,2025-09-23,1.45,4,353,38,Hotels and Inns Business Act | 東京都中央区保健所 | ２８中保生環き　第１５１号
26434759,Spatium1F  stylish and safe clean  Ginza / Tsukiji,198744417,一居,中央区,35.66624,139.77328,Entire home/apt,24286,1,180,2025-09-15,2.04,14,50,35,Hotels and Inns Business Act | 東京都中央区保健所 | 第138号
26435084,"Sakura·2F, stylish and safe clean Ginza/Tsukiji",198744417,一居,中央区,35.665,139.77596,Entire home/apt,25286,1,169,2025-09-15,1.92,14,53,41,Hotels and Inns Business Act | 東京都中央区保健所 | 第138号
26435961,"Sakura·3F, stylish and safe clean Ginza/Tsukiji",198744417,一居,中央区,35.66539,139.7742,Entire home/apt,25429,1,155,2025-09-10,1.76,14,52,36,Hotels and Inns Business Act | 東京都中央区保健所 | 第138号
26437786,"Sakura·4F, New clean suites,35㎡,Tsukiji / Ginza",198744417,一居,中央区,35.66517,139.7761,Entire home/apt,25429,1,152,2025-09-09,1.73,14,61,43,Hotels and Inns Business Act | 東京都中央区保健所 | 第138号
27407919,★Free WiFi★Walk 10min to GINZA!,48474638,柴田,中央区,35.66801,139.77745,Entire home/apt,19429,1,104,2025-08-02,1.20,10,347,4,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27477275,NICE LOCATION NEAR GINZA and TSUKIJI fish market,48474638,柴田,中央区,35.66805,139.77946,Entire home/apt,19429,1,164,2025-08-25,1.89,10,281,26,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27477564,★Free Wi-Fi★Close to TSUKIJI station,48474638,柴田,中央区,35.66787,139.77801,Entire home/apt,19429,1,31,2024-10-26,0.36,10,335,3,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27477678,★Free Wi-Fi★ 5min walking to TSUKIJI station,48474638,柴田,中央区,35.6683,139.77932,Entire home/apt,19429,1,9,2025-01-11,0.10,10,348,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27477910,NICE LOCATION NEAR GINZA and TSUKIJI fish market,48474638,柴田,中央区,35.66841,139.77953,Entire home/apt,19429,1,27,2025-09-09,0.31,10,348,5,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
