Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1684727357,2023-05-22T03:49:17Z,CTM1022,"50.109619,22.045107",500,135,271
1684727363,2023-05-22T03:49:23Z,CTM1022,"50.109665,22.039167",450,130,270
1684727370,2023-05-22T03:49:30Z,CTM1022,"50.109787,22.033876",450,115,271
1684727378,2023-05-22T03:49:38Z,CTM1022,"50.109844,22.028347",0,86,270
1684727386,2023-05-22T03:49:46Z,CTM1022,"50.10989,22.024317",0,62,270
1684727395,2023-05-22T03:49:55Z,CTM1022,"50.109947,22.020956",0,46,270
1684727401,2023-05-22T03:50:01Z,CTM1022,"50.109959,22.019167",0,42,272
1684727408,2023-05-22T03:50:08Z,CTM1022,"50.109993,22.017305",0,38,272
1684727417,2023-05-22T03:50:17Z,CTM1022,"50.110016,22.015079",0,34,270
1684727422,2023-05-22T03:50:22Z,CTM1022,"50.110039,22.013744",0,30,272
1684727423,2023-05-22T03:50:23Z,CTM1022,"50.11005,22.013521",0,28,275
1684727425,2023-05-22T03:50:25Z,CTM1022,"50.110096,22.013168",0,26,278
1684727428,2023-05-22T03:50:28Z,CTM1022,"50.110153,22.012808",0,24,284
1684727429,2023-05-22T03:50:29Z,CTM1022,"50.110214,22.012518",0,23,286
1684727432,2023-05-22T03:50:32Z,CTM1022,"50.110302,22.012138",0,23,289
1684727434,2023-05-22T03:50:34Z,CTM1022,"50.110394,22.011831",0,23,295
1684727436,2023-05-22T03:50:36Z,CTM1022,"50.110497,22.011524",0,23,298
1684727437,2023-05-22T03:50:37Z,CTM1022,"50.110584,22.011312",0,23,298
1684727439,2023-05-22T03:50:39Z,CTM1022,"50.110691,22.011019",0,22,298
1684727442,2023-05-22T03:50:42Z,CTM1022,"50.110783,22.010765",0,20,300
1684727443,2023-05-22T03:50:43Z,CTM1022,"50.110874,22.01053",0,19,300
1684727445,2023-05-22T03:50:45Z,CTM1022,"50.110947,22.010328",0,17,300
1684727449,2023-05-22T03:50:49Z,CTM1022,"50.111046,22.010078",0,12,300
1684727455,2023-05-22T03:50:55Z,CTM1022,"50.111172,22.009752",0,9,303
1684727462,2023-05-22T03:51:02Z,CTM1022,"50.111401,22.009605",0,8,329
1684727469,2023-05-22T03:51:09Z,CTM1022,"50.111633,22.009716",0,8,5
1684727474,2023-05-22T03:51:14Z,CTM1022,"50.111721,22.009933",0,7,33
1684727479,2023-05-22T03:51:19Z,CTM1022,"50.111732,22.010151",0,6,59
1684727484,2023-05-22T03:51:24Z,CTM1022,"50.111721,22.010368",0,6,78
1684727490,2023-05-22T03:51:30Z,CTM1022,"50.11171,22.010639",0,6,87
1684727495,2023-05-22T03:51:35Z,CTM1022,"50.11171,22.010891",0,7,87
1684727499,2023-05-22T03:51:39Z,CTM1022,"50.111713,22.011108",0,8,90
1684727502,2023-05-22T03:51:42Z,CTM1022,"50.11171,22.011326",0,9,90
1684727509,2023-05-22T03:51:49Z,CTM1022,"50.111698,22.011778",0,10,90
1684727512,2023-05-22T03:51:52Z,CTM1022,"50.111698,22.01203",0,10,92
1684727518,2023-05-22T03:51:58Z,CTM1022,"50.111687,22.012535",0,12,92
1684727525,2023-05-22T03:52:05Z,CTM1022,"50.111679,22.013149",0,13,90
1684727531,2023-05-22T03:52:11Z,CTM1022,"50.111675,22.01371",0,14,90
1684727537,2023-05-22T03:52:17Z,CTM1022,"50.111664,22.014416",0,15,92
1684727543,2023-05-22T03:52:23Z,CTM1022,"50.111652,22.015102",0,15,90
1684727549,2023-05-22T03:52:29Z,CTM1022,"50.111645,22.015841",0,17,90
1684727555,2023-05-22T03:52:35Z,CTM1022,"50.111633,22.016602",0,18,90
1684727561,2023-05-22T03:52:41Z,CTM1022,"50.111629,22.017469",0,20,90
1684727568,2023-05-22T03:52:48Z,CTM1022,"50.111607,22.01848",0,21,92
1684727574,2023-05-22T03:52:54Z,CTM1022,"50.111599,22.019367",0,23,92
1684727580,2023-05-22T03:53:00Z,CTM1022,"50.111576,22.020481",0,20,92
1684727586,2023-05-22T03:53:06Z,CTM1022,"50.111576,22.021185",0,16,90
1684727591,2023-05-22T03:53:11Z,CTM1022,"50.111576,22.021723",0,13,90
1684727597,2023-05-22T03:53:17Z,CTM1022,"50.111561,22.022184",0,10,90
1684727604,2023-05-22T03:53:24Z,CTM1022,"50.111561,22.022564",0,7,90
1684727609,2023-05-22T03:53:29Z,CTM1022,"50.111622,22.0228",0,8,75
1684727615,2023-05-22T03:53:35Z,CTM1022,"50.111866,22.022985",0,10,36
1684727620,2023-05-22T03:53:40Z,CTM1022,"50.11211,22.022999",0,11,11
1684727624,2023-05-22T03:53:44Z,CTM1022,"50.112339,22.02298",0,11,2
1684727628,2023-05-22T03:53:48Z,CTM1022,"50.112553,22.022985",0,13,2
1684727632,2023-05-22T03:53:52Z,CTM1022,"50.112808,22.022999",0,13,2
1684727636,2023-05-22T03:53:56Z,CTM1022,"50.113014,22.023016",0,10,2
1684727643,2023-05-22T03:54:03Z,CTM1022,"50.113232,22.023233",0,9,28
1684727648,2023-05-22T03:54:08Z,CTM1022,"50.113289,22.023485",0,8,56
1684727652,2023-05-22T03:54:12Z,CTM1022,"50.113277,22.023722",0,8,73
1684727655,2023-05-22T03:54:15Z,CTM1022,"50.113262,22.023932",0,8,84
1684727658,2023-05-22T03:54:18Z,CTM1022,"50.113255,22.024137",0,9,90
1684727661,2023-05-22T03:54:21Z,CTM1022,"50.113243,22.024353",0,10,90
1684727664,2023-05-22T03:54:24Z,CTM1022,"50.113243,22.02457",0,10,90
1684727667,2023-05-22T03:54:27Z,CTM1022,"50.113232,22.024841",0,11,92
1684727670,2023-05-22T03:54:30Z,CTM1022,"50.113228,22.025082",0,12,92
1684727675,2023-05-22T03:54:35Z,CTM1022,"50.113228,22.025547",0,13,90
1684727682,2023-05-22T03:54:42Z,CTM1022,"50.113216,22.026011",0,8,90
1684727689,2023-05-22T03:54:49Z,CTM1022,"50.11322,22.026215",0,4,87
1684727700,2023-05-22T03:55:00Z,CTM1022,"50.113426,22.026323",0,4,42
1684727712,2023-05-22T03:55:12Z,CTM1022,"50.113644,22.026232",0,4,5
1684727721,2023-05-22T03:55:21Z,CTM1022,"50.113846,22.026234",0,5,2
1684727731,2023-05-22T03:55:31Z,CTM1022,"50.114067,22.026251",0,5,2
1684727748,2023-05-22T03:55:48Z,CTM1022,"50.114277,22.026251",0,1,2
